transaction_id,portfolio_id,transaction_date,asset_type,amount,transaction_type
5524,1403,2024-12-13,ETF,2130.0,SELL
5525,3157,2024-05-15,Stock,2699.0,BUY
5526,1151,2025-03-16,Bond,-875.0,
5527,1989,2025-01-24,ETF,-551.0,BUY
5528,1986,2024-07-16,,1735.0,Sell
5529,5856,2024-12-24,Stock,3464.0,
5530,3109,2025-01-27,stock,198.0,Sell
5531,2690,2025-01-09,Bond,-952.0,Buy
5532,1528,2024-06-03,,985.0,Buy
5533,5804,2024-11-25,STOCK,149.0,Sell
5534,5465,2025-02-13,Crypto,4734.0,Buy
5535,5304,2024-09-16,ETF,-185.0,SELL
5536,3387,2024-08-12,Stock,-1005.0,Sell
5537,866,2025-04-05,Bond,2706.0,BUY
5538,6495,2025-01-01,Bond,-845.0,BUY
5539,3,2024-04-18,STOCK,2849.0,Buy
5540,2407,2024-05-18,ETF,3011.0,Buy
5541,3321,2024-04-27,Bond,653.0,Buy
5542,3282,2025-02-07,Stock,1440.0,BUY
5543,6212,2025-02-28,etf,3464.0,Buy
5544,3338,2024-08-27,stock,2608.0,Sell
5545,1941,2025-03-04,ETF,1812.0,SELL
5546,5290,2024-08-08,Crypto,903.0,Buy
5547,4968,2025-01-15,ETF,-14.0,Buy
5548,3687,2024-09-18,Crypto,1251.0,Sell
5549,2360,2024-06-19,ETF,3569.0,Buy
5550,823,2025-01-30,STOCK,1195.0,Sell
5551,2280,2024-07-27,ETF,3093.0,Sell
5552,1298,2025-03-25,ETF,2654.0,
5553,3655,2024-09-19,,-821.0,Sell
5554,380,2025-01-29,Stock,701.0,
5555,1993,2024-11-06,Crypto,4466.0,SELL
5556,4554,2024-06-05,ETF,769.0,Buy
5557,2447,2025-03-08,Stock,1668.0,
5558,3131,2025-02-23,ETF,2402.0,Sell
5559,6289,2024-10-31,Bond,1530.0,Buy
5560,4439,2024-09-20,Bond,744.0,Sell
5561,2629,2024-05-02,Bond,-933.0,SELL
5562,6127,2025-01-14,Crypto,514.0,
5563,1536,2024-04-27,Crypto,3031.0,Sell
5564,6179,2024-06-29,Bond,4211.0,Sell
5565,3378,2024-08-13,Stock,-1560.0,Sell
5566,3481,2024-12-19,ETF,4037.0,Sell
5567,1293,2024-11-26,stock,3388.0,Sell
5568,521,2025-02-01,STOCK,1738.0,BUY
5569,396,2024-09-28,ETF,4986.0,Sell
5570,3748,2024-04-14,Crypto,627.0,Sell
5571,3129,2024-05-29,Bond,4285.0,Sell
5572,1846,2024-09-04,Stock,-1672.0,Sell
5573,2483,2024-10-08,Stock,3348.0,Sell
5574,3737,2024-11-08,Bond,2571.0,Buy
5575,415,2024-11-13,Stock,-120.0,Buy
5576,2034,2024-09-19,Crypto,4225.0,Sell
5577,354,2024-11-12,Stock,2735.0,SELL
5578,3325,2024-10-01,Stock,4988.0,Sell
5579,2312,2024-06-20,etf,-693.0,Sell
5580,3019,2024-12-31,Bond,-1148.0,Buy
5581,932,2024-08-15,Stock,-430.0,Buy
5582,5300,2024-11-18,Bond,4274.0,Sell
5583,452,2024-04-23,Crypto,2261.0,
5584,2561,2024-08-17,,3917.0,SELL
5585,840,2025-04-07,etf,4395.0,BUY
5586,5552,2024-04-22,ETF,2135.0,Sell
5587,494,2024-06-12,stock,-272.0,Buy
5588,5483,2024-12-18,Bond,3968.0,Buy
5589,1181,2024-11-22,Stock,-1520.0,Sell
5590,3449,2025-03-07,Bond,2504.0,
5591,2733,2024-10-20,ETF,4861.0,
5592,5863,2025-02-05,etf,132.0,Buy
5593,6123,2024-05-03,,1533.0,Sell
5594,3844,2024-09-16,bond,-1619.0,
5595,2846,2024-10-01,Crypto,-1546.0,
5596,2148,2024-09-04,Crypto,3817.0,BUY
5597,1776,2024-12-07,Stock,-1123.0,BUY
5598,2274,2024-05-11,Crypto,4441.0,BUY
5599,1529,2024-09-16,ETF,-594.0,Buy
5600,367,2024-06-05,Crypto,756.0,Sell
5601,79,2025-01-07,Bond,4280.0,Buy
5602,6238,2025-02-05,bond,4674.0,Sell
5603,1419,2024-07-22,Stock,2788.0,Sell
5604,2362,2024-05-10,Crypto,1931.0,Buy
5605,6031,2025-02-23,Stock,319.0,
5606,1755,2024-12-06,Bond,-1811.0,BUY
5607,4502,2024-07-24,ETF,,BUY
5608,3373,2025-02-14,,3944.0,Sell
5609,255,2024-07-30,ETF,-256.0,
5610,4835,2024-12-23,Crypto,1134.0,Buy
5611,1,2024-07-22,bond,-559.0,Sell
5612,3847,2024-04-26,Bond,1752.0,Sell
5613,6239,2024-08-18,STOCK,2628.0,Buy
5614,1017,2024-09-08,stock,930.0,Sell
5615,953,2024-07-27,ETF,1218.0,SELL
5616,4025,2024-04-16,,-1173.0,Sell
5617,3057,2024-09-10,Bond,4150.0,Buy
5618,1119,2024-10-29,ETF,2311.0,SELL
5619,5376,2024-10-05,ETF,239.0,Buy
5620,3005,2024-08-05,Bond,2166.0,Buy
5621,1484,2025-02-15,,2211.0,
5622,21,2024-07-27,Stock,-991.0,Sell
5623,2476,2025-01-01,Stock,-1697.0,Buy
5624,2136,2024-11-27,Stock,4238.0,Buy
5625,6020,2025-01-28,Crypto,2777.0,Buy
5626,913,2024-10-09,Crypto,4938.0,Buy
5627,962,2024-12-22,Stock,1782.0,Buy
5628,789,2024-07-13,Stock,2318.0,BUY
5629,1912,2024-10-05,Stock,2219.0,
5630,1559,2024-10-05,etf,2549.0,SELL
5631,3923,2024-10-21,stock,4595.0,Sell
5632,4940,2024-12-17,,3797.0,Sell
5633,307,2024-12-23,ETF,-1259.0,
5634,371,2025-01-25,Bond,3863.0,SELL
5635,4780,2025-02-27,Crypto,4503.0,Sell
5636,5287,2025-01-17,,4151.0,Buy
5637,1249,2025-03-13,ETF,3399.0,Sell
5638,2265,2024-04-24,Bond,332.0,SELL
5639,4246,2024-05-03,ETF,,Buy
5640,5938,2024-10-06,Crypto,3961.0,Sell
5641,2526,2024-11-21,Bond,,Sell
5642,3576,2024-11-08,Crypto,2918.0,Sell
5643,4574,2024-06-09,Stock,2601.0,
5644,2220,2025-01-07,Bond,4424.0,Sell
5645,3098,2025-03-18,ETF,4883.0,Sell
5646,3082,2024-12-03,ETF,1851.0,Buy
5647,6295,2025-03-21,Stock,729.0,Buy
5648,3053,2024-09-08,bond,-282.0,BUY
5649,3059,2025-03-14,Crypto,1622.0,
5650,6102,2024-12-13,etf,2385.0,Sell
5651,6528,2024-07-09,etf,-1537.0,
5652,5241,2024-04-15,Bond,-1513.0,
5653,1438,2024-07-18,Crypto,1224.0,Buy
5654,4230,2024-06-29,Stock,-1564.0,
5655,4960,2024-05-11,Crypto,,Sell
5656,3013,2024-11-06,Bond,-1602.0,Buy
5657,3675,2024-07-30,Bond,4309.0,Buy
5658,2338,2025-01-16,STOCK,1539.0,
5659,1238,2025-02-07,Crypto,1209.0,
5660,4556,2024-08-30,Stock,-1752.0,Buy
5661,1709,2024-05-07,Bond,-427.0,
5662,5301,2024-06-30,Stock,-1114.0,Sell
5663,5001,2024-10-30,Crypto,3940.0,Sell
5664,3406,2024-04-29,Stock,-442.0,Buy
5665,1320,2024-08-20,Bond,3931.0,Sell
5666,665,2024-12-09,,1116.0,Buy
5667,1362,2024-11-05,Stock,4084.0,BUY
5668,4312,2024-06-22,Stock,4205.0,Sell
5669,5920,2024-05-06,,2870.0,Buy
5670,577,2025-02-21,STOCK,1013.0,Sell
5671,3447,2025-03-07,Stock,1228.0,SELL
5672,10,2024-12-13,Crypto,1245.0,Buy
5673,5507,2024-11-19,Crypto,1091.0,Buy
5674,4417,2024-08-27,Bond,2743.0,Sell
5675,5452,2024-06-02,STOCK,4915.0,
5676,4821,2025-03-28,Stock,391.0,
5677,4151,2024-09-22,Stock,3744.0,Sell
5678,874,2024-12-18,ETF,-536.0,Sell
5679,1001,2024-12-02,ETF,4830.0,Sell
5680,556,2024-08-19,Stock,-714.0,
5681,2257,2024-10-16,Stock,1348.0,Buy
5682,3681,2024-12-18,Crypto,969.0,Sell
5683,5994,2024-11-24,ETF,1664.0,Sell
5684,2501,2025-01-11,Crypto,1450.0,Sell
5685,5030,2024-11-24,Stock,3648.0,Sell
5686,3194,2024-10-15,Stock,3747.0,Sell
5687,1887,2024-08-10,STOCK,-1982.0,
5688,6433,2024-07-16,,2279.0,Sell
5689,4736,2024-08-30,STOCK,382.0,Buy
5690,3782,2024-11-14,Bond,2097.0,Sell
5691,1985,2024-07-07,ETF,-444.0,Sell
5692,4156,2024-07-28,Stock,3221.0,Sell
5693,984,2025-01-12,Crypto,1902.0,Buy
5694,425,2025-02-07,stock,710.0,Buy
5695,4933,2025-02-22,Bond,-1861.0,Buy
5696,635,2024-06-27,Stock,2293.0,Buy
5697,5891,2024-11-09,ETF,2269.0,
5698,3575,2024-04-26,Stock,-449.0,Buy
5699,4357,2025-01-01,ETF,4423.0,
5700,1851,2025-03-05,Stock,3751.0,Sell
5701,6351,2024-11-27,Stock,-461.0,Buy
5702,1776,2025-02-05,stock,1917.0,
5703,5254,2024-07-10,etf,4855.0,Buy
5704,40,2024-12-16,ETF,-363.0,
5705,952,2025-03-19,Bond,3954.0,Sell
5706,5531,2025-03-26,Stock,-292.0,Buy
5707,4979,2024-10-02,Stock,-194.0,Sell
5708,92,2024-05-18,Stock,4626.0,Buy
5709,1570,2025-03-07,ETF,2417.0,
5710,3429,2025-01-08,,3559.0,Buy
5711,1856,2024-05-15,bond,2906.0,
5712,1734,2025-02-27,Crypto,-1197.0,BUY
5713,1586,2025-01-31,Crypto,2930.0,
5714,4222,2024-08-26,,4570.0,Buy
5715,604,2024-06-18,stock,-1007.0,Sell
5716,3265,2024-10-30,Bond,827.0,Sell
5717,3224,2024-12-12,stock,1672.0,Buy
5718,2801,2025-03-05,ETF,295.0,Buy
5719,201,2025-02-24,ETF,1416.0,Sell
5720,183,2024-06-04,Stock,-1270.0,Sell
5721,3712,2024-05-13,Bond,-819.0,
5722,4748,2024-05-22,ETF,-969.0,Buy
5723,1252,2025-04-03,ETF,-475.0,Sell
5724,4803,2024-07-19,Crypto,-476.0,
5725,1467,2024-05-08,Stock,4956.0,Sell
5726,2773,2024-05-06,ETF,452.0,Buy
5727,3903,2024-12-21,Bond,4115.0,SELL
5728,2942,2025-03-02,etf,3838.0,Buy
5729,6099,2024-04-15,etf,4302.0,
5730,994,2025-03-20,Bond,-344.0,Sell
5731,2800,2024-06-25,Crypto,1565.0,
5732,6219,2024-09-07,Bond,517.0,Sell
5733,4710,2025-02-06,,-1100.0,Sell
5734,4296,2025-04-02,Crypto,4190.0,Sell
5735,2533,2025-04-08,Crypto,-758.0,
5736,3044,2024-05-11,Bond,2475.0,Buy
5737,1926,2025-03-07,Bond,4492.0,Buy
5738,1650,2025-01-31,ETF,2624.0,Sell
5739,4749,2024-12-24,Crypto,4490.0,
5740,2569,2024-04-21,bond,1590.0,BUY
5741,3669,2025-02-07,etf,3663.0,Buy
5742,936,2024-09-21,,1433.0,Buy
5743,90,2024-12-04,ETF,-1905.0,Buy
5744,4557,2024-07-23,,-1643.0,Sell
5745,4785,2025-02-16,Bond,4115.0,BUY
5746,5896,2024-07-25,,2169.0,Buy
5747,1222,2024-12-22,stock,1788.0,BUY
5748,4333,2024-06-20,Stock,753.0,
5749,5656,2024-10-23,Bond,3241.0,Sell
5750,4563,2024-11-02,Bond,199.0,BUY
5751,5576,2024-11-22,Bond,3420.0,Buy
5752,38,2024-06-09,ETF,268.0,Sell
5753,2548,2024-10-20,Bond,3077.0,Buy
5754,2246,2024-09-29,Crypto,530.0,Sell
5755,4061,2024-10-14,Stock,952.0,Buy
5756,4915,2024-08-18,Stock,1465.0,Sell
5757,6409,2024-09-04,bond,3256.0,Sell
5758,4972,2025-03-10,Bond,4787.0,Buy
5759,6470,2025-03-06,Crypto,170.0,Sell
5760,4873,2025-03-19,Stock,1190.0,Buy
5761,4596,2024-05-14,ETF,-662.0,Buy
5762,3165,2024-10-30,ETF,-746.0,BUY
5763,5453,2025-02-08,Bond,-1939.0,Sell
5764,6017,2024-08-18,ETF,-486.0,Buy
5765,5215,2024-09-25,Stock,2096.0,Buy
5766,4577,2025-02-05,Stock,105.0,Buy
5767,5704,2024-08-25,Stock,2753.0,Sell
5768,2527,2024-11-04,stock,4846.0,Sell
5769,1983,2024-05-16,Stock,-1942.0,Sell
5770,999,2024-11-15,Crypto,-1839.0,Buy
5771,1018,2024-04-26,ETF,-653.0,Buy
5772,2772,2024-12-05,Bond,-1977.0,Sell
5773,3063,2024-09-21,ETF,2510.0,Sell
5774,3958,2024-10-28,Crypto,59.0,Sell
5775,2077,2025-02-24,Stock,1249.0,Buy
5776,6003,2024-09-30,stock,-1979.0,Buy
5777,3977,2024-06-06,,1195.0,Buy
5778,5060,2024-08-10,Crypto,-217.0,Sell
5779,1678,2024-09-18,Stock,-885.0,SELL
5780,3265,2024-06-29,ETF,2260.0,
5781,5026,2024-05-16,bond,,
5782,6011,2024-12-03,Bond,1244.0,BUY
5783,6109,2024-11-19,,-1429.0,Sell
5784,5143,2024-06-12,Bond,2463.0,BUY
5785,1340,2024-10-19,,3138.0,BUY
5786,5169,2024-04-10,ETF,639.0,Buy
5787,6438,2025-01-02,Stock,-1334.0,Buy
5788,3662,2024-07-05,Crypto,-774.0,
5789,1304,2024-06-16,Stock,4004.0,Sell
5790,725,2024-09-09,Bond,881.0,Sell
5791,2892,2024-06-29,Stock,-1439.0,Buy
5792,3063,2025-01-04,bond,-625.0,
5793,3998,2024-06-24,Bond,2617.0,Buy
5794,1387,2025-03-05,Stock,512.0,Buy
5795,6066,2025-02-08,stock,2417.0,Buy
5796,2174,2024-07-18,Bond,-1177.0,Sell
5797,4075,2024-12-11,STOCK,770.0,BUY
5798,173,2025-03-14,Crypto,85.0,Sell
5799,1656,2025-01-15,STOCK,97.0,BUY
5800,250,2024-10-06,Stock,2314.0,Buy
5801,4225,2024-07-05,ETF,2103.0,BUY
5802,3227,2024-05-27,Stock,1042.0,Buy
5803,2123,2024-09-12,etf,4434.0,Sell
5804,5850,2025-03-11,Crypto,-232.0,Buy
5805,3419,2025-02-19,Bond,-61.0,Buy
5806,3901,2025-03-13,,1830.0,Sell
5807,4757,2024-10-09,Stock,2327.0,
5808,4696,2024-06-19,Crypto,,Buy
5809,5627,2024-10-28,Crypto,-1999.0,
5810,1750,2024-07-16,Bond,3079.0,Sell
5811,5178,2024-08-11,bond,-38.0,Buy
5812,6166,2024-07-28,Crypto,-323.0,Buy
5813,1,2024-05-13,Crypto,-458.0,Buy
5814,5496,2024-06-26,Crypto,1350.0,SELL
5815,3569,2025-03-12,ETF,2206.0,Sell
5816,93,2024-07-25,Crypto,-344.0,Buy
5817,3773,2025-01-11,,4887.0,
5818,552,2025-03-24,ETF,-833.0,Sell
5819,1050,2025-02-05,etf,4145.0,
5820,6403,2024-08-27,ETF,1470.0,Sell
5821,2422,2024-05-20,bond,-1108.0,
5822,865,2024-12-24,Crypto,-199.0,BUY
5823,2296,2024-10-18,Stock,1569.0,Sell
5824,2385,2024-12-10,Bond,3967.0,SELL
5825,5890,2024-10-02,ETF,712.0,Sell
5826,2154,2024-06-25,etf,-1330.0,Buy
5827,2049,2024-11-23,Stock,2603.0,
5828,6475,2024-12-15,Crypto,3410.0,Buy
5829,3703,2024-09-14,Stock,-538.0,Buy
5830,6008,2024-08-29,Stock,1551.0,Buy
5831,5234,2024-11-18,Bond,2398.0,Sell
5832,655,2025-04-04,stock,89.0,Buy
5833,881,2024-08-23,Bond,3174.0,
5834,3788,2024-06-06,ETF,-1327.0,Buy
5835,1756,2024-09-01,bond,3233.0,Buy
5836,483,2024-06-12,Crypto,-1994.0,Buy
5837,3318,2024-07-18,bond,-1067.0,Sell
5838,1132,2024-05-08,Stock,3939.0,Buy
5839,3747,2024-06-01,Crypto,3333.0,Buy
5840,3731,2024-06-28,Crypto,-1342.0,
5841,2454,2024-07-08,Bond,248.0,
5842,4045,2024-10-08,Stock,3548.0,
5843,35,2024-11-29,Stock,1363.0,Sell
5844,2102,2024-11-30,Stock,4520.0,Buy
5845,1810,2024-12-19,Crypto,1151.0,Buy
5846,5768,2024-08-13,STOCK,1273.0,Sell
5847,2842,2024-12-09,Crypto,4025.0,Buy
5848,5953,2024-12-21,stock,2511.0,
5849,1336,2024-11-14,ETF,2940.0,Sell
5850,494,2024-06-09,Crypto,2743.0,BUY
5851,1889,2025-02-06,Stock,3981.0,Buy
5852,1152,2024-06-15,Bond,1031.0,Sell
5853,1927,2024-11-24,ETF,4491.0,Sell
5854,6443,2024-12-11,ETF,332.0,Sell
5855,5985,2024-12-15,Stock,-634.0,Sell
5856,2650,2024-10-25,ETF,-1988.0,Buy
5857,3704,2024-09-05,Crypto,-441.0,
5858,931,2024-05-07,Stock,4627.0,
5859,2433,2024-08-10,ETF,3664.0,BUY
5860,917,2024-12-01,Crypto,3242.0,Buy
5861,6064,2024-11-20,Bond,3280.0,Buy
5862,13,2024-06-26,bond,1540.0,Buy
5863,5400,2025-01-17,Bond,1226.0,SELL
5864,1952,2024-06-01,Bond,-1967.0,Sell
5865,5084,2024-09-27,ETF,1332.0,
5866,1429,2025-03-27,Stock,1532.0,
5867,2682,2025-04-04,Stock,500.0,Buy
5868,5846,2024-10-30,Bond,3267.0,
5869,5497,2025-01-12,Crypto,337.0,Sell
5870,2138,2024-05-11,Bond,534.0,Buy
5871,3909,2024-05-02,Bond,-1416.0,Buy
5872,2469,2024-09-12,Crypto,4625.0,Buy
5873,4662,2025-01-28,Bond,-1273.0,
5874,1974,2024-10-20,ETF,-635.0,Sell
5875,3569,2024-11-08,ETF,650.0,Sell
5876,500,2025-02-21,Bond,3113.0,SELL
5877,2101,2024-06-08,etf,-415.0,
5878,82,2024-10-27,Stock,-610.0,Sell
5879,175,2024-05-15,Crypto,2174.0,Buy
5880,2915,2024-04-23,,-1017.0,SELL
5881,2057,2025-02-01,bond,1851.0,Sell
5882,1569,2024-09-22,ETF,2744.0,
5883,6504,2024-07-24,Bond,4595.0,Buy
5884,5177,2025-03-04,Bond,3062.0,Buy
5885,2608,2025-01-27,Stock,4040.0,Sell
5886,5277,2024-05-21,Stock,230.0,Buy
5887,3260,2024-09-27,Bond,3333.0,Sell
5888,1360,2024-05-11,Crypto,3883.0,Sell
5889,3832,2024-07-19,Bond,2162.0,Sell
5890,953,2025-02-12,Crypto,2934.0,
5891,88,2024-09-27,Stock,-582.0,Buy
5892,4413,2025-03-19,bond,4859.0,SELL
5893,1742,2024-10-18,STOCK,-1594.0,Buy
5894,135,2024-08-12,etf,-126.0,Sell
5895,3104,2024-05-30,Bond,1370.0,Buy
5896,4984,2024-07-19,Bond,-436.0,Sell
5897,1678,2024-05-22,Bond,2531.0,Sell
5898,4526,2024-07-15,Crypto,-1055.0,Sell
5899,895,2024-10-15,stock,2601.0,Buy
5900,4547,2024-07-08,Crypto,-936.0,
5901,5299,2024-06-18,Bond,2241.0,Buy
5902,2360,2024-05-25,ETF,-1844.0,Buy
5903,4179,2025-02-21,etf,2411.0,Buy
5904,1834,2024-09-26,etf,4382.0,Buy
5905,2871,2025-02-01,Bond,4069.0,
5906,5953,2024-09-20,Stock,-1574.0,Buy
5907,3818,2025-01-21,Bond,437.0,Buy
5908,5323,2024-10-20,stock,2229.0,Sell
5909,434,2025-04-09,Bond,4519.0,Buy
5910,5896,2024-09-25,stock,2165.0,BUY
5911,4049,2024-07-25,STOCK,2415.0,Sell
5912,3655,2025-01-10,STOCK,-616.0,
5913,6282,2024-05-16,Crypto,1690.0,Buy
5914,6391,2024-12-24,Crypto,4821.0,Buy
5915,5549,2025-01-08,Stock,4919.0,Buy
5916,1133,2025-03-17,ETF,4807.0,Buy
5917,3901,2024-11-17,bond,-1108.0,Buy
5918,4619,2025-01-31,Stock,1316.0,Sell
5919,4607,2024-05-13,Crypto,-1385.0,Buy
5920,1324,2024-06-23,ETF,-1128.0,Sell
5921,2482,2024-05-17,Crypto,2308.0,
5922,1868,2024-10-17,ETF,3692.0,Buy
5923,2976,2024-09-13,STOCK,-561.0,Buy
5924,2855,2025-03-28,Bond,2139.0,
5925,3593,2024-06-24,Stock,4906.0,Buy
5926,4254,2024-11-26,etf,2554.0,Sell
5927,95,2024-06-29,Stock,8.0,
5928,3775,2024-12-24,Stock,-584.0,BUY
5929,994,2025-02-24,Crypto,3908.0,Buy
5930,4945,2024-10-27,Stock,3889.0,
5931,1413,2024-05-27,bond,-158.0,
5932,5760,2024-12-17,Stock,3756.0,
5933,4664,2024-04-30,,675.0,Sell
5934,3722,2024-06-29,Bond,-1682.0,Sell
5935,2346,2024-11-19,Crypto,2217.0,BUY
5936,4160,2024-12-25,Crypto,-1829.0,SELL
5937,4030,2025-02-02,Stock,279.0,Buy
5938,858,2025-03-16,stock,-60.0,Buy
5939,231,2024-08-31,ETF,4208.0,Sell
5940,2419,2024-11-25,etf,1226.0,Buy
5941,2962,2024-11-25,Bond,-61.0,
5942,2982,2024-12-12,STOCK,4400.0,BUY
5943,6146,2024-09-26,ETF,-1731.0,
5944,323,2024-08-28,stock,-341.0,BUY
5945,4309,2024-08-26,Stock,1246.0,
5946,4996,2024-10-08,Bond,1268.0,
5947,1134,2024-12-07,Bond,148.0,Sell
5948,6274,2025-03-07,Stock,,Sell
5949,5377,2024-08-05,Bond,3561.0,Buy
5950,3140,2024-12-31,Crypto,-1794.0,Sell
5951,5196,2024-04-28,ETF,2365.0,Buy
5952,6444,2024-10-18,ETF,3283.0,Sell
5953,291,2024-11-17,Bond,-734.0,Sell
5954,5216,2025-04-06,ETF,4954.0,Buy
5955,442,2024-12-30,ETF,-1024.0,Buy
5956,4563,2024-05-08,Crypto,-134.0,
5957,1565,2025-02-13,ETF,1168.0,Sell
5958,3824,2025-04-05,,290.0,Sell
5959,6039,2024-11-09,stock,-1001.0,Buy
5960,5506,2025-02-25,ETF,2534.0,Buy
5961,4036,2024-10-11,ETF,2595.0,
5962,5631,2024-07-12,Bond,214.0,
5963,6202,2024-05-05,Bond,1971.0,Buy
5964,2213,2025-01-03,Bond,4068.0,Buy
5965,1436,2025-02-23,Crypto,1156.0,Sell
5966,3039,2024-12-14,,103.0,Sell
5967,4563,2025-02-06,Bond,3355.0,Sell
5968,3817,2025-01-08,ETF,-1844.0,Buy
5969,5435,2024-10-17,stock,,BUY
5970,2038,2024-11-14,stock,1425.0,Sell
5971,3330,2024-11-23,Crypto,2151.0,Buy
5972,421,2024-07-30,Bond,4228.0,Sell
5973,5581,2024-06-02,Bond,1559.0,
5974,2849,2024-04-11,ETF,3121.0,Buy
5975,5368,2024-11-24,Stock,3046.0,Buy
5976,5761,2024-09-17,Stock,832.0,Buy
5977,5324,2025-01-18,,1284.0,Sell
5978,460,2024-11-17,bond,-1202.0,Buy
5979,1469,2024-11-26,Crypto,1383.0,Buy
5980,4077,2024-06-18,Crypto,3769.0,Buy
5981,5716,2024-10-03,ETF,563.0,BUY
5982,1401,2024-10-30,Stock,458.0,
5983,6443,2024-06-24,ETF,4222.0,Buy
5984,709,2024-10-30,Bond,3100.0,Sell
5985,557,2024-10-21,bond,2610.0,Buy
5986,2756,2024-10-08,ETF,-149.0,Sell
5987,5856,2024-08-11,Bond,4763.0,SELL
5988,4477,2024-05-20,STOCK,2954.0,Sell
5989,5410,2024-11-15,ETF,-1886.0,
5990,4978,2024-04-24,etf,-1371.0,Buy
5991,2886,2025-02-02,Crypto,4194.0,Sell
5992,3179,2024-06-11,Bond,1357.0,Sell
5993,661,2024-06-04,bond,1478.0,Buy
5994,199,2024-09-19,Stock,1705.0,Buy
5995,1408,2024-09-16,Crypto,-1971.0,Buy
5996,1323,2024-07-07,bond,1767.0,
5997,96,2024-12-17,STOCK,823.0,Buy
5998,710,2025-03-10,Bond,1169.0,
5999,4925,2024-04-23,Crypto,4949.0,Buy
6000,303,2025-03-08,Bond,,Sell
6001,5539,2024-12-03,Crypto,-1643.0,Sell
6002,6101,2024-05-24,Stock,2820.0,
6003,2011,2024-06-27,Bond,-1120.0,Sell
6004,1228,2024-04-10,Bond,1247.0,Buy
6005,5885,2025-03-14,Stock,4868.0,
6006,4826,2025-02-10,ETF,-990.0,SELL
6007,2471,2024-08-01,etf,-1570.0,Sell
6008,6263,2024-09-11,bond,4480.0,Buy
6009,3987,2024-06-26,Bond,3700.0,Sell
6010,6523,2024-04-18,Crypto,2340.0,SELL
6011,4424,2024-04-16,stock,186.0,Sell
6012,4006,2024-07-17,STOCK,-1780.0,
6013,5307,2024-04-21,Bond,-1831.0,Buy
6014,1962,2024-10-28,Stock,-852.0,BUY
6015,4501,2024-06-03,Crypto,-1680.0,Sell
6016,4438,2025-03-27,stock,-221.0,
6017,5230,2024-12-10,etf,957.0,Buy
6018,3965,2024-09-11,Crypto,3050.0,Buy
6019,132,2024-04-12,Stock,3255.0,Buy
6020,563,2024-06-24,Crypto,69.0,Sell
6021,783,2024-07-06,Stock,843.0,
6022,3234,2025-03-09,Crypto,-280.0,Sell
6023,2196,2025-01-31,Stock,-565.0,Buy
6024,942,2024-10-25,stock,-1899.0,Sell
6025,876,2025-03-19,Bond,1696.0,Buy
6026,5317,2024-06-23,stock,1959.0,Buy
6027,2896,2024-07-26,ETF,1908.0,Sell
6028,2492,2025-03-24,Crypto,1644.0,
6029,1281,2024-08-16,Crypto,3709.0,Sell
6030,6357,2024-05-23,Stock,2877.0,Buy
6031,6075,2024-04-20,Crypto,4743.0,BUY
6032,1718,2025-02-20,ETF,4473.0,Sell
6033,4350,2025-01-07,Crypto,-949.0,Buy
6034,4175,2025-03-03,Bond,3324.0,Buy
6035,6178,2024-05-15,ETF,4755.0,Sell
6036,1676,2024-12-07,ETF,721.0,Buy
6037,4066,2024-12-14,Bond,979.0,Buy
6038,4806,2024-12-23,bond,2148.0,Sell
6039,5290,2024-06-24,Crypto,-775.0,Buy
6040,122,2025-01-19,Stock,2186.0,BUY
6041,2169,2024-05-11,,2335.0,
6042,1905,2024-07-21,Crypto,3235.0,
6043,4137,2025-01-16,bond,1823.0,Sell
6044,2122,2024-10-20,STOCK,522.0,Buy
6045,490,2024-06-11,STOCK,4080.0,Sell
6046,4611,2025-02-26,Crypto,-274.0,
6047,3373,2024-09-07,Crypto,1701.0,Buy
6048,291,2024-09-10,stock,4130.0,Buy
6049,1821,2024-09-07,ETF,209.0,Buy
6050,4246,2024-09-08,Stock,3080.0,Sell
6051,3357,2024-08-08,Bond,-663.0,Sell
6052,664,2024-09-05,Bond,-15.0,
6053,6260,2024-07-09,stock,2673.0,Sell
6054,5260,2024-06-19,Stock,13.0,Sell
6055,2038,2024-07-15,Crypto,-1353.0,Buy
6056,2750,2024-08-27,Stock,576.0,Sell
6057,380,2024-10-24,Crypto,4103.0,
6058,6190,2024-09-29,Bond,50.0,Buy
6059,69,2024-07-08,bond,2893.0,Sell
6060,5448,2024-06-04,Bond,-1714.0,BUY
6061,568,2024-12-27,Bond,-239.0,Buy
6062,2255,2024-04-29,Stock,4848.0,SELL
6063,4793,2024-06-09,ETF,3271.0,
6064,5496,2024-06-02,ETF,3228.0,SELL
6065,2507,2025-03-14,ETF,-580.0,Buy
6066,4827,2024-07-21,stock,3025.0,BUY
6067,2857,2024-11-20,ETF,3192.0,Sell
6068,261,2025-03-25,ETF,868.0,Sell
6069,4105,2024-10-05,Bond,-1076.0,Buy
6070,1430,2024-07-31,Stock,1083.0,Sell
6071,1091,2024-05-15,Bond,158.0,
6072,5598,2024-07-27,Bond,3720.0,
6073,359,2025-02-21,Bond,-1484.0,Buy
6074,2365,2024-06-26,Bond,1157.0,Sell
6075,3138,2025-01-17,Crypto,-1873.0,BUY
6076,1719,2024-06-04,Bond,351.0,Buy
6077,505,2024-11-29,stock,3432.0,Buy
6078,3277,2025-02-24,ETF,-1506.0,SELL
