portfolio_id,client_id,portfolio_name,start_date,status,intial_investment
5548,5854,Emergency,2025-02-14,Closed,170603
5549,6389,Emergency,2025-01-01,Active,184750
555,1726,Retirement Plan,2024-06-23,Inactive,33846
5550,2214,Growth Fund,2024-11-13,Inactive,77437
5551,2051,Retirement Plan,2024-10-16,Closed,47371
5552,4375,Emergency,2024-08-30,Closed,117180
5553,2919,High-Yield,2025-01-16,Inactive,171013
5554,101,Growth Fund,2024-07-22,Active,135637
5555,5238,Growth Fund,2024-11-11,Closed,180579
5556,4034,Growth Fund,2024-11-26,Active,61351
5557,1545,Emergency,2025-01-14,Closed,92230
5558,2620,High-Yield,2025-02-14,Closed,86667
5559,4424,Emergency,2024-07-30,Closed,5308
556,1001,High-Yield,2024-05-19,Inactive,87905
5560,3149,High-Yield,2025-03-24,Closed,5268
5561,2938,Emergency,2025-03-13,Closed,92718
5562,2220,Retirement Plan,2025-03-25,Inactive,118181
5563,2575,Retirement Plan,2024-08-06,Active,38964
5564,400,Emergency,2025-02-14,Active,83571
5565,5821,Emergency,2024-11-13,Closed,100042
5566,6076,Retirement Plan,2024-09-30,Active,112854
5567,2234,Education Fund,2024-11-21,Inactive,39962
5568,2788,Emergency,2024-10-03,Closed,155603
5569,4412,Retirement Plan,2025-01-23,Inactive,110227
557,229,Education Fund,2024-12-19,Active,30777
5570,5614,Retirement Plan,2024-07-31,Closed,91574
5571,6002,Retirement Plan,2025-03-14,Closed,17666
5572,3861,Retirement Plan,2025-04-09,Inactive,107344
5573,1786,Emergency,2024-10-12,Inactive,52757
5574,4039,Emergency,2025-01-03,Closed,112807
5575,5945,Education Fund,2024-08-13,Active,155147
5576,4034,High-Yield,2024-08-25,Active,161408
5577,3150,Education Fund,2025-03-02,Closed,171100
5578,3212,High-Yield,2024-05-09,Active,159342
5579,3900,Emergency,2024-06-26,Inactive,100246
558,5336,High-Yield,2024-10-08,Active,154333
5580,6050,Growth Fund,2024-05-25,Active,71714
5581,865,Education Fund,2024-11-23,Active,176615
5582,4430,Retirement Plan,2024-06-23,Closed,12214
5583,4530,Emergency,2024-04-26,Closed,12852
5584,5750,Growth Fund,2024-07-03,Closed,96784
5585,4832,Retirement Plan,2024-10-20,Closed,57065
5586,1410,Education Fund,2025-04-08,Closed,182440
5587,1034,High-Yield,2025-03-18,Inactive,150062
5588,3387,Growth Fund,2024-04-18,Closed,1962
5589,5619,Retirement Plan,2024-11-25,Closed,124571
559,1043,Education Fund,2025-02-15,Inactive,193200
5590,5459,High-Yield,2024-12-28,Closed,118511
5591,5800,Growth Fund,2024-07-05,Active,104256
5592,4632,Retirement Plan,2025-04-08,Active,13409
5593,23,Emergency,2024-12-23,Inactive,58714
5594,6141,High-Yield,2024-12-14,Active,106819
5595,5589,Growth Fund,2024-12-07,Closed,171011
5596,2875,Education Fund,2025-03-19,Inactive,65754
5597,6417,Education Fund,2024-07-15,Inactive,173636
5598,737,Growth Fund,2024-07-23,Active,77719
5599,6372,High-Yield,2024-07-22,Inactive,31852
56,4092,Growth Fund,2024-08-19,Closed,162910
560,5527,Emergency,2024-06-23,Active,31420
5600,186,Education Fund,2024-07-17,Closed,99282
5601,76,Emergency,2024-05-26,Inactive,66703
5602,4667,High-Yield,2024-04-11,Inactive,36988
5603,2092,Retirement Plan,2025-02-10,Inactive,14059
5604,6949,Retirement Plan,2024-08-03,Closed,105276
5605,1217,Education Fund,2024-12-11,Active,29423
5606,1386,Emergency,2024-06-25,Active,67568
5607,4610,Retirement Plan,2025-02-04,Closed,88700
5608,4830,Emergency,2024-07-31,Closed,14430
5609,3306,Education Fund,2024-10-22,Inactive,35401
561,588,Education Fund,2024-11-24,Active,28964
5610,4693,Education Fund,2024-10-26,Closed,147897
5611,2559,Retirement Plan,2024-10-01,Closed,69662
5612,2740,Growth Fund,2024-05-30,Closed,63591
5613,4868,Growth Fund,2024-05-10,Inactive,51987
5614,4044,High-Yield,2024-07-03,Active,59811
5615,5603,Retirement Plan,2024-08-31,Inactive,70672
5616,1538,Retirement Plan,2024-11-06,Active,32882
5617,1996,Growth Fund,2024-07-30,Inactive,80277
5618,541,Growth Fund,2024-09-21,Closed,188812
5619,4351,Retirement Plan,2024-08-21,Closed,92232
562,6844,Emergency,2025-01-15,Active,95786
5620,2669,Education Fund,2024-05-27,Closed,17138
5621,6418,Growth Fund,2024-09-15,Closed,160757
5622,1966,Retirement Plan,2025-03-23,Active,87582
5623,4352,Education Fund,2024-05-23,Active,92771
5624,1722,High-Yield,2024-05-22,Closed,193717
5625,1377,High-Yield,2025-01-01,Closed,88823
5626,3021,Growth Fund,2024-07-04,Closed,4272
5627,1247,Retirement Plan,2025-02-03,Active,90950
5628,6980,Retirement Plan,2024-10-10,Inactive,18057
5629,116,Growth Fund,2024-04-17,Closed,46546
563,2483,Education Fund,2025-01-22,Inactive,161334
5630,2322,Education Fund,2024-11-27,Active,36064
5631,4122,High-Yield,2024-10-20,Closed,168459
5632,6388,Emergency,2024-07-18,Inactive,99139
5633,404,Growth Fund,2024-07-14,Active,126860
5634,392,Growth Fund,2024-05-25,Inactive,99313
5635,3633,Growth Fund,2024-12-07,Active,54548
5636,672,Growth Fund,2025-01-06,Inactive,179733
5637,5910,Retirement Plan,2024-10-18,Active,142519
5638,6006,High-Yield,2024-11-19,Inactive,1709
5639,6652,Emergency,2024-08-03,Closed,87638
564,1900,Growth Fund,2024-09-04,Inactive,156856
5640,4244,Emergency,2025-04-04,Closed,172410
5641,374,Retirement Plan,2024-12-17,Closed,79261
5642,6568,Retirement Plan,2024-12-26,Inactive,115915
5643,3513,Growth Fund,2024-07-24,Inactive,52297
5644,5600,Retirement Plan,2024-10-15,Active,82258
5645,329,Retirement Plan,2024-12-22,Closed,74337
5646,1295,Emergency,2024-10-04,Closed,35265
5647,4261,Growth Fund,2024-07-11,Closed,124902
5648,4229,Retirement Plan,2024-08-12,Closed,11956
5649,6030,Growth Fund,2024-06-23,Active,125364
565,5201,Retirement Plan,2024-12-07,Active,192150
5650,6442,Growth Fund,2024-06-11,Inactive,106939
5651,967,Education Fund,2025-01-15,Active,41420
5652,4071,Emergency,2024-09-24,Closed,100490
5653,6436,Education Fund,2024-06-15,Closed,125289
5654,52,Emergency,2024-07-31,Closed,192626
5655,593,Education Fund,2024-10-25,Active,96020
5656,1819,Education Fund,2024-08-10,Inactive,102332
5657,3138,Retirement Plan,2025-03-05,Inactive,89390
5658,457,High-Yield,2025-04-06,Active,125395
5659,1448,Education Fund,2024-05-30,Active,166989
566,441,Growth Fund,2024-07-08,Closed,131719
5660,4691,Emergency,2024-04-30,Closed,99475
5661,2018,Growth Fund,2024-09-11,Active,184828
5662,5944,High-Yield,2024-06-08,Inactive,80414
5663,6032,Emergency,2025-02-11,Inactive,118814
5664,6454,Emergency,2024-08-20,Active,66479
5665,4775,Growth Fund,2025-01-24,Closed,48244
5666,6809,High-Yield,2024-07-14,Closed,188069
5667,4349,High-Yield,2025-02-02,Active,107432
5668,371,High-Yield,2024-11-05,Inactive,61262
5669,4754,Emergency,2024-10-02,Closed,45395
567,3662,Growth Fund,2024-08-13,Active,188100
5670,1845,Growth Fund,2024-12-19,Closed,144626
5671,6076,Retirement Plan,2024-08-09,Active,178169
5672,655,High-Yield,2025-03-19,Active,129800
5673,2676,Emergency,2024-09-16,Active,89015
5674,3100,Education Fund,2024-06-09,Active,190077
5675,5657,Emergency,2024-12-26,Closed,98113
5676,909,Education Fund,2024-07-22,Inactive,141417
5677,1452,Education Fund,2024-06-04,Active,64805
5678,5547,Education Fund,2025-03-31,Active,120187
5679,1137,Retirement Plan,2024-09-17,Inactive,100269
568,4709,Growth Fund,2024-12-07,Inactive,17100
5680,1129,Education Fund,2025-03-27,Closed,197446
5681,343,High-Yield,2025-01-26,Inactive,33246
5682,4685,Growth Fund,2025-02-28,Inactive,44520
5683,6777,Emergency,2024-09-17,Active,15707
5684,5853,Education Fund,2024-05-27,Closed,33576
5685,285,High-Yield,2024-10-29,Inactive,182201
5686,6089,Growth Fund,2024-07-23,Inactive,172690
5687,5473,Retirement Plan,2025-02-12,Closed,164801
5688,3411,Education Fund,2024-07-29,Closed,46291
5689,1417,High-Yield,2025-04-03,Active,188619
569,6709,Growth Fund,2024-06-23,Closed,120699
5690,3465,Growth Fund,2024-09-25,Inactive,63640
5691,2589,Growth Fund,2024-07-20,Inactive,101003
5692,3535,Education Fund,2024-10-17,Active,72443
5693,2520,Growth Fund,2025-02-10,Closed,79528
5694,3326,Emergency,2024-12-07,Closed,69562
5695,6437,Emergency,2024-06-30,Active,80013
5696,3056,Growth Fund,2024-09-10,Inactive,57409
5697,4045,Emergency,2025-01-08,Active,148860
5698,1161,Growth Fund,2025-02-02,Closed,5307
5699,4992,Retirement Plan,2024-11-22,Active,126106
57,1225,Education Fund,2024-08-11,Inactive,42806
570,4868,Emergency,2025-03-01,Closed,87194
5700,5930,Retirement Plan,2024-06-03,Inactive,145114
5701,3110,Growth Fund,2025-02-08,Inactive,155504
5702,4706,Retirement Plan,2025-03-09,Inactive,42191
5703,5134,Retirement Plan,2024-07-28,Active,56245
5704,6584,Emergency,2024-11-13,Closed,22486
5705,6578,High-Yield,2024-08-02,Closed,82870
5706,1042,Retirement Plan,2024-09-12,Active,108340
5707,6597,Emergency,2024-09-16,Active,162562
5708,3086,Retirement Plan,2024-07-12,Inactive,86323
5709,6877,Emergency,2024-05-20,Inactive,116312
571,730,Retirement Plan,2024-10-10,Active,137040
5710,6833,High-Yield,2024-05-10,Active,56109
5711,6806,Growth Fund,2024-08-17,Active,139090
5712,3407,Emergency,2024-06-17,Closed,167531
5713,5518,Emergency,2024-05-09,Inactive,90511
5714,1215,Retirement Plan,2024-05-16,Active,11290
5715,5194,High-Yield,2024-11-05,Closed,123735
5716,6078,Growth Fund,2025-03-31,Active,130975
5717,6637,Retirement Plan,2025-01-07,Active,176598
5718,3754,Retirement Plan,2025-03-15,Closed,185898
5719,710,Education Fund,2024-11-09,Active,89735
572,6635,Education Fund,2025-02-13,Inactive,103838
5720,6631,Growth Fund,2024-12-19,Active,115880
5721,3071,Emergency,2024-07-09,Inactive,62298
5722,2443,High-Yield,2024-04-15,Active,92525
5723,1816,Education Fund,2025-04-06,Inactive,98060
5724,2024,Growth Fund,2024-07-01,Inactive,107263
5725,1895,Retirement Plan,2024-07-21,Closed,28092
5726,211,Growth Fund,2025-02-18,Inactive,2638
5727,2057,Emergency,2024-08-17,Closed,199987
5728,3235,Retirement Plan,2024-09-02,Inactive,180629
5729,6778,Emergency,2025-03-06,Active,123833
573,5724,Education Fund,2024-11-28,Closed,142257
5730,5039,Retirement Plan,2024-06-03,Closed,178247
5731,4855,Emergency,2025-04-06,Active,162374
5732,4416,High-Yield,2024-09-19,Active,57189
5733,3077,Growth Fund,2024-08-09,Closed,77426
5734,4010,Retirement Plan,2025-02-07,Inactive,186501
5735,5728,High-Yield,2024-08-31,Active,113440
5736,4124,Education Fund,2024-11-14,Closed,30593
5737,6233,Emergency,2025-02-06,Closed,91690
5738,3016,Retirement Plan,2024-05-31,Closed,83855
5739,3203,High-Yield,2025-01-28,Inactive,130230
574,4631,Growth Fund,2025-02-23,Active,8965
5740,4497,Retirement Plan,2025-03-24,Active,177218
5741,1317,Retirement Plan,2025-01-19,Active,31904
5742,3642,High-Yield,2024-05-04,Closed,66017
5743,5374,Emergency,2024-09-09,Closed,94047
5744,1326,Growth Fund,2024-11-16,Inactive,99255
5745,1231,Growth Fund,2024-11-26,Inactive,191956
5746,6521,Education Fund,2024-11-26,Inactive,137719
5747,4487,Growth Fund,2024-09-11,Inactive,56715
5748,3050,Growth Fund,2024-08-17,Inactive,169535
5749,3292,Growth Fund,2024-08-07,Active,191285
575,1066,High-Yield,2024-07-27,Active,57088
5750,1757,Growth Fund,2025-03-26,Inactive,196284
5751,6397,Emergency,2024-09-21,Active,84699
5752,5576,High-Yield,2025-02-01,Active,151302
5753,5328,Retirement Plan,2024-11-07,Active,159475
5754,2033,Growth Fund,2025-01-06,Inactive,2417
5755,2982,Retirement Plan,2024-07-26,Active,93445
5756,1166,Education Fund,2025-03-14,Active,77494
5757,3403,Education Fund,2024-07-31,Active,70672
5758,6497,Retirement Plan,2024-09-29,Closed,17125
5759,5435,Emergency,2024-11-16,Closed,50638
576,2876,Growth Fund,2025-01-06,Closed,25156
5760,2099,Education Fund,2024-09-27,Inactive,29273
5761,6766,Education Fund,2024-05-18,Active,146343
5762,2008,Emergency,2024-12-03,Closed,101560
5763,4847,Growth Fund,2024-08-13,Closed,119733
5764,3906,Growth Fund,2024-06-07,Inactive,66631
5765,3784,High-Yield,2025-02-04,Closed,86090
5766,2648,Retirement Plan,2024-10-02,Active,87386
5767,6993,Education Fund,2024-04-14,Closed,175960
5768,1884,Emergency,2025-04-03,Inactive,48833
5769,2398,Growth Fund,2024-08-14,Active,15103
577,4692,High-Yield,2024-10-01,Active,14544
5770,6584,Retirement Plan,2024-09-08,Active,33126
5771,6194,Education Fund,2024-09-07,Inactive,32867
5772,5456,Emergency,2024-10-01,Inactive,100460
5773,1060,Education Fund,2024-10-09,Inactive,14571
5774,5613,Emergency,2025-01-19,Active,109307
5775,1793,High-Yield,2024-10-11,Closed,67539
5776,6141,Retirement Plan,2024-09-05,Inactive,7468
5777,2476,Emergency,2024-07-12,Active,142953
5778,837,Growth Fund,2024-11-26,Active,133758
5779,4913,Emergency,2025-02-03,Active,56837
578,5943,Growth Fund,2025-03-06,Closed,101283
5780,6780,Emergency,2024-07-23,Active,140118
5781,2230,High-Yield,2024-06-10,Inactive,52409
5782,3674,Education Fund,2024-09-10,Closed,75408
5783,5004,Education Fund,2025-02-21,Active,139686
5784,3175,High-Yield,2024-05-20,Active,75309
5785,3036,Retirement Plan,2025-03-02,Closed,60645
5786,3618,Emergency,2024-05-27,Inactive,48282
5787,3465,Retirement Plan,2025-03-12,Inactive,69908
5788,1903,High-Yield,2024-09-10,Closed,23215
5789,4632,High-Yield,2024-09-30,Active,184952
579,2515,Retirement Plan,2025-03-24,Closed,182398
5790,1134,Education Fund,2025-02-09,Closed,14374
5791,3030,High-Yield,2025-01-29,Closed,175221
5792,4605,High-Yield,2024-04-18,Active,185014
5793,994,Education Fund,2024-10-10,Inactive,61054
5794,1033,High-Yield,2024-05-26,Closed,24438
5795,1162,High-Yield,2025-01-30,Active,100736
5796,2067,Growth Fund,2025-01-06,Active,179621
5797,5215,Retirement Plan,2024-04-17,Inactive,178054
5798,4219,Retirement Plan,2025-03-02,Active,177036
5799,6498,Retirement Plan,2024-06-09,Closed,111309
58,1818,Retirement Plan,2025-04-03,Inactive,106722
580,1162,Education Fund,2024-10-16,Active,57314
5800,5510,Emergency,2024-09-12,Active,96573
5801,6131,High-Yield,2025-03-09,Active,152171
5802,2994,Growth Fund,2025-01-27,Active,34373
5803,3601,Retirement Plan,2025-02-24,Active,91320
5804,5207,Emergency,2024-05-14,Closed,37903
5805,3078,Retirement Plan,2024-09-19,Inactive,151379
5806,5276,Retirement Plan,2024-05-29,Inactive,133325
5807,5023,Retirement Plan,2024-05-31,Active,140141
5808,6859,Education Fund,2024-08-28,Inactive,55332
5809,2903,Growth Fund,2025-03-13,Active,162082
581,1778,High-Yield,2024-12-28,Inactive,159419
5810,2305,High-Yield,2024-06-09,Inactive,131667
5811,1453,Education Fund,2024-10-15,Active,177399
5812,3375,Emergency,2024-04-27,Closed,77882
5813,1244,Retirement Plan,2024-08-29,Closed,157186
5814,1286,Education Fund,2024-08-07,Closed,151048
5815,2711,High-Yield,2025-02-05,Closed,187391
5816,885,High-Yield,2024-05-12,Closed,193404
5817,79,Education Fund,2024-08-02,Active,10786
5818,122,Retirement Plan,2024-06-13,Inactive,127564
5819,3002,Growth Fund,2025-01-18,Closed,18647
582,3271,Education Fund,2024-10-10,Active,163083
5820,2175,Education Fund,2024-10-02,Closed,37084
5821,4036,High-Yield,2024-10-17,Inactive,132147
5822,6973,High-Yield,2025-01-28,Inactive,163139
5823,949,Growth Fund,2024-11-18,Active,125809
5824,3545,Retirement Plan,2025-02-10,Active,105390
5825,5019,High-Yield,2024-12-14,Active,26981
5826,3379,Growth Fund,2025-04-02,Closed,59125
5827,277,Growth Fund,2025-02-06,Inactive,129623
5828,2269,Retirement Plan,2024-06-06,Closed,172124
5829,2029,Retirement Plan,2024-09-30,Active,50570
583,1378,Retirement Plan,2024-12-30,Active,93541
5830,2299,Emergency,2024-04-21,Closed,43259
5831,3038,Education Fund,2024-07-10,Active,74185
5832,4294,Growth Fund,2024-09-25,Active,142893
5833,5854,Retirement Plan,2024-06-20,Closed,48149
5834,6551,Growth Fund,2024-09-08,Inactive,55199
5835,1449,High-Yield,2024-10-04,Inactive,88546
5836,6345,Education Fund,2024-05-28,Inactive,68302
5837,5859,Education Fund,2024-10-24,Closed,145993
5838,2234,Education Fund,2025-02-26,Inactive,41640
5839,4401,Retirement Plan,2024-09-01,Inactive,60950
584,272,Emergency,2024-07-24,Closed,1642
5840,2511,Emergency,2025-03-16,Active,157743
5841,6674,Growth Fund,2025-03-16,Inactive,114776
5842,5768,Emergency,2024-10-26,Closed,142427
5843,3619,Emergency,2025-01-17,Inactive,23702
5844,1543,Retirement Plan,2025-03-20,Inactive,193885
5845,2784,Growth Fund,2025-04-08,Inactive,91508
5846,1950,High-Yield,2024-06-08,Inactive,127516
5847,1221,Retirement Plan,2025-03-26,Inactive,190211
5848,3626,High-Yield,2024-05-01,Active,196962
5849,6318,Growth Fund,2024-07-20,Active,94573
585,4744,Emergency,2024-11-18,Inactive,190696
5850,3469,Retirement Plan,2024-05-13,Inactive,83400
5851,6017,Education Fund,2025-03-26,Closed,150752
5852,4045,Retirement Plan,2024-08-29,Closed,118094
5853,3300,Retirement Plan,2024-08-27,Active,25193
5854,4029,Education Fund,2025-01-11,Inactive,28883
5855,2327,Emergency,2024-07-19,Active,7274
5856,1482,High-Yield,2025-03-07,Closed,18414
5857,2564,Growth Fund,2024-10-08,Inactive,67362
5858,3919,High-Yield,2024-09-30,Inactive,125006
5859,3755,Emergency,2024-11-05,Active,168167
586,5640,Growth Fund,2024-09-13,Closed,79903
5860,5178,High-Yield,2025-04-03,Closed,137776
5861,6130,Retirement Plan,2025-02-10,Active,155240
5862,5073,Emergency,2024-09-05,Closed,175557
5863,257,Education Fund,2024-07-30,Closed,38738
5864,5160,Retirement Plan,2024-05-20,Inactive,189257
5865,6737,Growth Fund,2025-03-20,Inactive,3513
5866,1742,High-Yield,2025-01-07,Closed,70414
5867,2626,Retirement Plan,2024-10-01,Closed,147661
5868,775,High-Yield,2024-10-03,Active,17653
5869,1190,High-Yield,2025-02-02,Inactive,63381
587,1065,Emergency,2024-08-29,Active,142821
5870,920,Growth Fund,2024-12-20,Inactive,147934
5871,4972,Education Fund,2024-11-30,Active,125778
5872,4494,Emergency,2024-08-18,Active,191032
5873,4190,Emergency,2024-10-26,Inactive,192151
5874,1541,Emergency,2024-10-14,Closed,88870
5875,4842,Emergency,2024-05-20,Closed,21282
5876,5258,Retirement Plan,2024-07-05,Closed,191776
5877,4674,Retirement Plan,2025-01-21,Closed,134155
5878,6014,Education Fund,2024-06-28,Active,160041
5879,6467,Retirement Plan,2024-12-25,Closed,92486
588,356,Education Fund,2024-09-30,Inactive,126750
5880,5648,Emergency,2024-10-04,Inactive,69484
5881,3865,Emergency,2024-05-11,Inactive,112911
5882,4337,Emergency,2024-10-22,Closed,156277
5883,2496,Education Fund,2024-12-25,Closed,142238
5884,3371,Education Fund,2024-06-10,Inactive,94530
5885,1276,Retirement Plan,2025-02-19,Inactive,61822
5886,3956,Growth Fund,2024-11-05,Closed,7184
5887,6950,Education Fund,2024-12-17,Closed,188921
5888,1784,Education Fund,2024-10-20,Active,19237
5889,1452,Retirement Plan,2025-03-11,Active,26562
589,6753,Education Fund,2024-05-23,Inactive,188098
5890,6207,Retirement Plan,2025-01-11,Inactive,17133
5891,2305,Emergency,2025-01-04,Active,15950
5892,359,Growth Fund,2024-06-06,Closed,48957
5893,4259,Education Fund,2024-08-08,Inactive,10534
5894,6584,High-Yield,2024-08-14,Inactive,25232
5895,6293,Emergency,2024-04-10,Active,100303
5896,4063,Growth Fund,2024-12-31,Active,63217
5897,6296,Education Fund,2024-12-13,Inactive,43314
5898,6684,Retirement Plan,2024-09-30,Active,197814
5899,4117,Emergency,2025-01-31,Inactive,9861
59,3820,High-Yield,2024-12-05,Inactive,145006
590,1885,Emergency,2024-10-18,Active,136316
5900,1849,Retirement Plan,2024-05-01,Active,100713
5901,1252,Retirement Plan,2025-03-28,Closed,45972
5902,5525,High-Yield,2024-11-20,Closed,112412
5903,2171,Education Fund,2024-12-06,Closed,30394
5904,968,Education Fund,2025-02-13,Inactive,167287
5905,3931,Emergency,2025-03-13,Closed,139364
5906,1048,High-Yield,2024-10-03,Active,15766
5907,1869,Education Fund,2024-05-27,Closed,157540
5908,3410,Growth Fund,2024-07-05,Active,66713
5909,5566,Growth Fund,2024-12-05,Active,16382
591,158,High-Yield,2024-05-12,Active,52421
5910,6246,High-Yield,2025-02-28,Inactive,7919
5911,237,Education Fund,2024-05-24,Inactive,27088
5912,5274,Emergency,2024-10-08,Closed,127235
5913,2542,Education Fund,2024-05-18,Inactive,29364
5914,4027,High-Yield,2024-09-03,Active,182048
5915,6712,Growth Fund,2024-09-01,Inactive,33247
5916,107,Growth Fund,2024-04-26,Inactive,117588
5917,2866,Education Fund,2025-02-14,Closed,31894
5918,1545,Emergency,2024-11-24,Active,173099
5919,1013,High-Yield,2024-11-20,Inactive,123597
592,2634,Growth Fund,2025-01-14,Active,169117
5920,1989,Retirement Plan,2024-05-15,Inactive,3312
5921,4499,Growth Fund,2024-10-27,Inactive,45543
5922,3611,Emergency,2024-09-13,Inactive,148452
5923,6871,Emergency,2024-12-12,Active,167748
5924,656,Growth Fund,2024-11-06,Closed,84085
5925,1200,Emergency,2025-03-17,Active,171925
5926,556,Education Fund,2024-11-23,Active,149804
5927,6122,Growth Fund,2024-12-11,Active,122227
5928,284,Retirement Plan,2025-03-04,Active,126194
5929,1430,Emergency,2024-08-11,Inactive,79001
593,6753,Education Fund,2024-04-12,Active,170177
5930,2889,Emergency,2024-08-16,Inactive,148632
5931,6980,High-Yield,2024-06-13,Closed,71383
5932,2316,High-Yield,2024-09-19,Active,86791
5933,5769,Education Fund,2024-07-19,Closed,181636
5934,5227,Emergency,2024-09-09,Active,175344
5935,3767,Retirement Plan,2025-02-23,Inactive,166064
5936,6250,Retirement Plan,2024-11-06,Inactive,177032
5937,4177,High-Yield,2024-07-28,Active,138816
5938,453,Growth Fund,2024-10-02,Active,33877
5939,2249,Emergency,2024-12-09,Closed,31251
594,5125,Education Fund,2024-10-10,Closed,172734
5940,5394,Emergency,2024-05-08,Closed,165093
5941,717,Education Fund,2025-03-10,Inactive,172029
5942,3902,High-Yield,2024-05-30,Inactive,167225
5943,6155,Growth Fund,2024-06-24,Active,173727
5944,5063,Emergency,2024-05-03,Active,66875
5945,5669,Emergency,2024-10-09,Inactive,43757
5946,1583,Growth Fund,2024-04-21,Inactive,5269
5947,909,High-Yield,2024-05-13,Closed,59408
5948,5768,Growth Fund,2024-10-17,Closed,85804
5949,2695,Retirement Plan,2024-04-13,Inactive,186370
595,492,Retirement Plan,2024-06-23,Active,57037
5950,1816,Emergency,2024-04-16,Closed,131122
5951,6779,High-Yield,2024-08-20,Active,121411
5952,3491,Education Fund,2025-02-04,Closed,162078
5953,6721,Emergency,2024-09-13,Inactive,146118
5954,3965,Emergency,2024-09-29,Closed,152489
5955,5561,High-Yield,2024-08-09,Active,106723
5956,164,Emergency,2024-04-20,Inactive,186571
5957,2834,Education Fund,2025-02-26,Active,58002
5958,904,Growth Fund,2025-01-05,Active,83587
5959,6683,Retirement Plan,2025-03-28,Inactive,48202
596,82,Growth Fund,2024-07-19,Closed,146396
5960,531,Education Fund,2024-06-30,Active,102540
5961,4631,High-Yield,2024-07-05,Inactive,34153
5962,2289,Retirement Plan,2025-02-13,Inactive,179123
5963,4986,Retirement Plan,2024-10-24,Inactive,22446
5964,1673,Retirement Plan,2024-04-28,Inactive,106382
5965,476,High-Yield,2024-10-19,Closed,70262
5966,1012,Retirement Plan,2025-03-07,Inactive,189941
5967,2305,Retirement Plan,2024-08-25,Inactive,12729
5968,4764,Retirement Plan,2024-11-23,Closed,12787
5969,2757,Growth Fund,2024-06-07,Closed,76786
597,4725,Retirement Plan,2024-08-07,Inactive,198314
5970,712,Emergency,2024-05-09,Inactive,63651
5971,2128,High-Yield,2024-11-05,Active,45645
5972,1810,Growth Fund,2024-08-18,Inactive,156681
5973,3876,Education Fund,2025-01-29,Closed,57658
5974,6790,Retirement Plan,2024-04-18,Active,161350
5975,241,Education Fund,2024-07-06,Active,193224
5976,6563,Emergency,2024-08-05,Closed,189474
5977,4378,Education Fund,2025-02-14,Active,7528
5978,1905,Emergency,2025-03-09,Closed,101640
5979,1608,Growth Fund,2024-11-10,Closed,129187
598,6038,Growth Fund,2025-02-14,Closed,160262
5980,1093,Education Fund,2024-12-17,Closed,123714
5981,192,Retirement Plan,2024-09-16,Active,124090
5982,5125,Growth Fund,2024-08-09,Active,82155
5983,1257,Growth Fund,2025-03-02,Inactive,139653
5984,5998,Growth Fund,2024-11-21,Inactive,60446
5985,1449,Growth Fund,2024-09-17,Active,150616
5986,6113,Emergency,2025-04-03,Inactive,15211
5987,5870,High-Yield,2024-11-06,Closed,46875
5988,5613,High-Yield,2024-12-12,Inactive,33569
5989,1171,Emergency,2024-05-15,Inactive,75823
599,3784,Retirement Plan,2024-11-16,Closed,29476
5990,6216,Education Fund,2024-12-26,Active,161069
5991,2346,Growth Fund,2025-03-19,Closed,106030
5992,1451,Emergency,2024-04-11,Inactive,169687
5993,5730,Education Fund,2024-10-25,Active,142861
5994,2005,Retirement Plan,2025-03-15,Closed,191041
5995,4315,Emergency,2024-05-25,Active,63757
5996,6162,Education Fund,2024-07-24,Inactive,70325
5997,5322,Emergency,2025-01-12,Inactive,69822
5998,4753,High-Yield,2024-07-31,Active,153069
5999,1039,Education Fund,2024-12-24,Closed,114472
6,108,Emergency,2024-10-13,Active,159960
60,1701,Education Fund,2025-01-31,Active,195894
600,6025,High-Yield,2024-04-15,Active,81741
6000,538,Retirement Plan,2025-03-18,Active,76186
6001,5078,Education Fund,2024-06-23,Active,127392
6002,1797,Education Fund,2024-07-25,Inactive,122632
6003,6550,Emergency,2025-04-02,Closed,69750
6004,5207,Education Fund,2024-06-21,Closed,79893
6005,4385,Growth Fund,2024-09-15,Active,129662
6006,1318,High-Yield,2025-03-08,Active,55933
6007,772,Emergency,2024-07-15,Closed,74138
6008,6597,High-Yield,2024-08-23,Inactive,119660
6009,217,Growth Fund,2025-01-22,Active,177681
601,3651,Education Fund,2024-09-25,Inactive,29562
6010,5383,Education Fund,2024-04-19,Inactive,34093
6011,3516,Emergency,2025-01-09,Active,151546
6012,4495,Growth Fund,2024-05-24,Closed,8479
6013,3432,High-Yield,2024-10-30,Closed,87041
6014,2695,High-Yield,2024-12-05,Closed,83035
6015,3861,Emergency,2024-12-24,Active,195866
6016,5237,Retirement Plan,2024-05-22,Closed,35115
6017,6113,High-Yield,2024-05-24,Closed,70600
6018,714,High-Yield,2024-04-22,Closed,28113
6019,717,Retirement Plan,2025-03-15,Closed,185060
602,2086,Growth Fund,2025-04-03,Active,6058
6020,4906,High-Yield,2024-12-10,Closed,114006
6021,1391,Education Fund,2025-02-21,Active,113166
6022,4877,Retirement Plan,2024-05-27,Active,142147
6023,6960,Education Fund,2024-10-01,Inactive,18784
6024,6361,Growth Fund,2024-12-21,Closed,45830
6025,5147,High-Yield,2024-05-21,Active,144401
6026,2407,Growth Fund,2024-12-30,Closed,106464
