transaction_id,portfolio_id,transaction_date,asset_type,amount,transaction_type
5357,6363,2024-09-27,ETF,4450.0,Buy
5358,1432,2024-07-11,ETF,-1916.0,Sell
5359,2496,2025-03-03,ETF,1205.0,Buy
5360,826,2025-03-19,Bond,-1375.0,Sell
5361,4748,2024-05-13,Stock,4611.0,Buy
5362,2286,2024-07-20,Bond,1102.0,Buy
5363,5147,2024-09-09,Stock,4492.0,Buy
5364,389,2024-08-15,Crypto,-645.0,Sell
5365,1295,2025-04-07,ETF,4523.0,Buy
5366,5396,2025-01-09,ETF,2750.0,Buy
5367,114,2024-04-10,Bond,534.0,Buy
5368,4119,2024-12-26,ETF,1678.0,Buy
5369,2712,2024-12-15,Stock,127.0,Buy
5370,6208,2024-05-05,Unknown,2646.0,Buy
5371,37,2024-09-19,Stock,-616.0,Sell
5372,1206,2024-09-07,Stock,1108.0,Buy
5373,89,2024-08-14,Stock,-727.0,Sell
5374,239,2024-09-12,Bond,4647.0,Buy
5375,974,2025-02-06,Crypto,3373.0,Buy
5376,1477,2024-06-14,Stock,1544.0,Buy
5377,4617,2025-02-10,Stock,2077.0,Buy
5378,4763,2024-08-15,ETF,2555.0,Buy
5379,5010,2024-10-16,ETF,2261.0,Buy
5380,4553,2024-11-01,Bond,-1600.0,Sell
5381,2261,2025-04-04,ETF,386.0,Buy
5382,958,2024-12-10,Crypto,1866.0,Buy
5383,5905,2024-09-08,Stock,4797.0,Buy
5384,3860,2024-04-14,Stock,619.0,Buy
5385,4959,2024-06-23,Crypto,3362.0,Buy
5386,6418,2025-03-04,ETF,2700.0,Buy
5387,5339,2025-02-05,Crypto,1297.0,Buy
5388,1920,2024-12-15,Crypto,1699.0,Buy
5389,1010,2024-05-24,ETF,881.0,Buy
5390,491,2024-05-04,ETF,3288.0,Buy
5391,3125,2024-07-21,ETF,564.0,Buy
5392,3911,2025-04-06,Stock,1402.0,Buy
5393,1784,2024-10-09,ETF,1612.0,Buy
5394,2024,2025-02-21,Stock,2421.0,Buy
5395,3341,2024-08-06,Bond,-738.0,Sell
5396,3754,2024-05-06,ETF,-608.0,Sell
5397,3486,2024-04-22,ETF,-1770.0,Sell
5398,261,2025-01-14,ETF,2574.0,Buy
5399,5359,2024-07-26,Stock,381.0,Buy
5400,4025,2024-10-15,Stock,-1313.0,Sell
5401,5515,2024-07-14,Bond,1327.0,Buy
5402,11,2024-11-24,Crypto,4374.0,Buy
5403,2639,2024-10-06,ETF,-116.0,Sell
5404,2510,2025-01-24,ETF,2268.0,Buy
5405,2691,2025-03-24,Bond,-836.0,Sell
5406,3039,2025-04-06,Stock,-472.0,Sell
5407,4400,2025-03-01,Stock,1315.0,Buy
5408,3557,2024-12-12,Bond,866.0,Buy
5409,4413,2025-01-19,Stock,3030.0,Buy
5410,1765,2024-10-29,ETF,587.0,Buy
5411,4005,2024-11-05,ETF,1567.0,Buy
5412,1615,2024-11-18,Crypto,-156.0,Sell
5413,2760,2024-10-22,Stock,1257.0,Buy
5414,1738,2024-06-04,Bond,1957.0,Buy
5416,5957,2025-02-10,Stock,364.0,Buy
5417,4790,2024-11-06,ETF,892.0,Buy
5418,5263,2024-05-11,Bond,3331.0,Buy
5419,2835,2024-08-20,Bond,4614.0,Buy
5420,1945,2024-06-15,Unknown,-681.0,Sell
5421,5234,2024-09-18,ETF,4088.0,Buy
5422,5626,2025-02-07,Unknown,2210.0,Buy
5423,2148,2025-03-24,Bond,4949.0,Buy
5424,2106,2024-08-22,ETF,611.0,Buy
5425,5567,2024-05-04,Stock,4052.0,Buy
5426,2915,2025-03-20,ETF,1583.0,Buy
5427,1569,2024-06-06,Bond,-856.0,Sell
5428,1934,2025-02-18,Stock,-712.0,Sell
5429,1731,2024-11-29,Bond,2803.0,Buy
5430,3668,2024-07-29,Crypto,37.0,Buy
5431,143,2025-04-07,Stock,-620.0,Sell
5432,1791,2024-08-25,Unknown,-932.0,Sell
5433,2601,2024-09-01,ETF,4258.0,Buy
5434,5685,2024-12-14,ETF,3865.0,Buy
5435,2067,2024-11-19,Bond,69.0,Buy
5436,5758,2024-06-03,ETF,4240.0,Buy
5437,599,2024-08-11,Stock,3104.0,Buy
5438,4579,2024-11-27,Stock,460.0,Buy
5439,3482,2024-08-12,ETF,2759.0,Buy
5440,622,2024-04-25,Crypto,-1594.0,Sell
5441,4453,2025-02-19,Crypto,4739.0,Buy
5442,1268,2024-07-23,ETF,1161.0,Buy
5443,5890,2024-09-12,Crypto,640.0,Buy
5444,726,2025-01-06,ETF,1780.0,Buy
5445,2282,2024-07-24,Bond,-293.0,Sell
5446,4564,2024-10-22,Crypto,3836.0,Buy
5447,6075,2024-07-16,Stock,1192.0,Buy
5448,3402,2024-11-18,Stock,3016.0,Buy
5449,2580,2024-10-16,ETF,799.0,Buy
5450,6101,2024-10-17,ETF,98.0,Buy
5451,626,2024-08-08,Stock,792.0,Buy
5452,4922,2024-10-10,Unknown,3812.0,Buy
5454,5313,2024-08-26,Stock,-848.0,Sell
5455,1075,2024-09-05,Stock,2621.0,Buy
5456,4462,2024-07-20,Bond,1937.0,Buy
5457,4388,2024-10-09,Stock,1030.0,Buy
5458,3562,2024-05-23,Crypto,1897.0,Buy
5460,194,2024-11-11,Bond,393.0,Buy
5461,939,2025-02-02,ETF,4177.0,Buy
5462,4180,2024-06-20,Bond,963.0,Buy
5463,1679,2024-06-06,ETF,-1727.0,Sell
5464,1558,2024-08-01,Bond,-1659.0,Sell
5465,3124,2024-12-01,ETF,3154.0,Buy
5466,4858,2024-06-11,ETF,-95.0,Sell
5467,4311,2024-09-06,Bond,2650.0,Buy
5468,2340,2024-04-10,Bond,3385.0,Buy
5469,6410,2025-02-01,ETF,-767.0,Sell
5470,213,2024-08-20,ETF,-1479.0,Sell
5471,5780,2025-02-13,Crypto,3598.0,Buy
5472,5092,2024-06-27,Stock,-919.0,Sell
5473,489,2025-03-18,Bond,2009.0,Buy
5474,2251,2024-07-06,ETF,4066.0,Buy
5475,2317,2024-07-17,ETF,1730.0,Buy
5477,5232,2024-05-13,Stock,3866.0,Buy
5478,5006,2024-08-25,Crypto,3610.0,Buy
5479,1628,2024-12-14,Stock,3134.0,Buy
5480,4366,2024-07-16,Stock,4926.0,Buy
5482,5798,2025-04-02,ETF,1093.0,Buy
5483,856,2024-08-13,ETF,1593.0,Buy
5484,5263,2025-01-22,ETF,1328.0,Buy
5485,3325,2024-10-22,ETF,-752.0,Sell
5486,5128,2025-01-31,Bond,-732.0,Sell
5487,5333,2025-03-25,Crypto,1237.0,Buy
5488,4646,2024-06-14,ETF,404.0,Buy
5489,995,2024-12-22,ETF,-563.0,Sell
5490,6017,2024-06-03,ETF,-1461.0,Sell
5491,3066,2024-09-08,Stock,3800.0,Buy
5493,24,2024-08-27,ETF,4767.0,Buy
5494,3379,2024-08-05,ETF,127.0,Buy
5495,736,2025-03-12,ETF,-341.0,Sell
5496,5030,2024-09-07,ETF,-1020.0,Sell
5497,3703,2024-05-27,Bond,3183.0,Buy
5498,3946,2024-07-27,ETF,4139.0,Buy
5499,379,2025-03-17,Crypto,4883.0,Buy
5500,1425,2024-10-15,Stock,4050.0,Buy
5501,6183,2024-09-26,Stock,2963.0,Buy
5502,5520,2024-11-29,ETF,3873.0,Buy
5503,3848,2025-02-04,ETF,1937.0,Buy
5504,3564,2024-10-01,Bond,2954.0,Buy
5505,1656,2025-03-14,Stock,3862.0,Buy
5506,3034,2024-06-12,Stock,641.0,Buy
5507,636,2024-11-19,ETF,-887.0,Sell
5508,921,2024-06-26,Unknown,-616.0,Sell
5509,3628,2024-04-14,Bond,-241.0,Sell
5510,6016,2024-11-07,Bond,4490.0,Buy
5511,193,2024-09-02,Unknown,283.0,Buy
5512,6282,2024-11-13,Bond,-132.0,Sell
5513,647,2024-07-02,Stock,-742.0,Sell
5514,4228,2024-09-03,ETF,3964.0,Buy
5515,4965,2024-09-10,Stock,2697.0,Buy
5516,4958,2024-06-06,Crypto,2836.0,Buy
5517,1554,2025-02-22,Bond,1495.0,Buy
5518,5269,2025-01-25,Stock,-1153.0,Sell
5519,1953,2024-08-05,ETF,4463.0,Buy
5520,3094,2025-01-17,Stock,3542.0,Buy
5521,4508,2024-11-05,Stock,4058.0,Buy
5522,3726,2024-06-10,Stock,4507.0,Buy
5523,4499,2025-02-28,ETF,1515.0,Buy
5524,1403,2024-12-13,ETF,2130.0,Buy
5525,3157,2024-05-15,Stock,2699.0,Buy
5526,1151,2025-03-16,Bond,-875.0,Sell
5527,1989,2025-01-24,ETF,-551.0,Sell
5528,1986,2024-07-16,Unknown,1735.0,Buy
5529,5856,2024-12-24,Stock,3464.0,Buy
5530,3109,2025-01-27,Stock,198.0,Buy
5531,2690,2025-01-09,Bond,-952.0,Sell
5532,1528,2024-06-03,Unknown,985.0,Buy
5533,5804,2024-11-25,Stock,149.0,Buy
5534,5465,2025-02-13,Crypto,4734.0,Buy
5535,5304,2024-09-16,ETF,-185.0,Sell
5536,3387,2024-08-12,Stock,-1005.0,Sell
5537,866,2025-04-05,Bond,2706.0,Buy
5538,6495,2025-01-01,Bond,-845.0,Sell
5539,3,2024-04-18,Stock,2849.0,Buy
5540,2407,2024-05-18,ETF,3011.0,Buy
5541,3321,2024-04-27,Bond,653.0,Buy
5542,3282,2025-02-07,Stock,1440.0,Buy
5543,6212,2025-02-28,ETF,3464.0,Buy
5544,3338,2024-08-27,Stock,2608.0,Buy
5545,1941,2025-03-04,ETF,1812.0,Buy
5546,5290,2024-08-08,Crypto,903.0,Buy
5547,4968,2025-01-15,ETF,-14.0,Sell
5548,3687,2024-09-18,Crypto,1251.0,Buy
5549,2360,2024-06-19,ETF,3569.0,Buy
5550,823,2025-01-30,Stock,1195.0,Buy
5551,2280,2024-07-27,ETF,3093.0,Buy
5552,1298,2025-03-25,ETF,2654.0,Buy
5553,3655,2024-09-19,Unknown,-821.0,Sell
5554,380,2025-01-29,Stock,701.0,Buy
5555,1993,2024-11-06,Crypto,4466.0,Buy
5556,4554,2024-06-05,ETF,769.0,Buy
5557,2447,2025-03-08,Stock,1668.0,Buy
5558,3131,2025-02-23,ETF,2402.0,Buy
5559,6289,2024-10-31,Bond,1530.0,Buy
5560,4439,2024-09-20,Bond,744.0,Buy
5561,2629,2024-05-02,Bond,-933.0,Sell
5562,6127,2025-01-14,Crypto,514.0,Buy
5563,1536,2024-04-27,Crypto,3031.0,Buy
5564,6179,2024-06-29,Bond,4211.0,Buy
5565,3378,2024-08-13,Stock,-1560.0,Sell
5566,3481,2024-12-19,ETF,4037.0,Buy
5567,1293,2024-11-26,Stock,3388.0,Buy
5568,521,2025-02-01,Stock,1738.0,Buy
5569,396,2024-09-28,ETF,4986.0,Buy
5570,3748,2024-04-14,Crypto,627.0,Buy
5571,3129,2024-05-29,Bond,4285.0,Buy
5572,1846,2024-09-04,Stock,-1672.0,Sell
5573,2483,2024-10-08,Stock,3348.0,Buy
5574,3737,2024-11-08,Bond,2571.0,Buy
5575,415,2024-11-13,Stock,-120.0,Sell
5576,2034,2024-09-19,Crypto,4225.0,Buy
5577,354,2024-11-12,Stock,2735.0,Buy
5578,3325,2024-10-01,Stock,4988.0,Buy
5579,2312,2024-06-20,ETF,-693.0,Sell
5580,3019,2024-12-31,Bond,-1148.0,Sell
5581,932,2024-08-15,Stock,-430.0,Sell
5582,5300,2024-11-18,Bond,4274.0,Buy
5583,452,2024-04-23,Crypto,2261.0,Buy
5584,2561,2024-08-17,Unknown,3917.0,Buy
5585,840,2025-04-07,ETF,4395.0,Buy
5586,5552,2024-04-22,ETF,2135.0,Buy
5587,494,2024-06-12,Stock,-272.0,Sell
5588,5483,2024-12-18,Bond,3968.0,Buy
5589,1181,2024-11-22,Stock,-1520.0,Sell
5590,3449,2025-03-07,Bond,2504.0,Buy
5591,2733,2024-10-20,ETF,4861.0,Buy
5592,5863,2025-02-05,ETF,132.0,Buy
5593,6123,2024-05-03,Unknown,1533.0,Buy
5594,3844,2024-09-16,Bond,-1619.0,Sell
5595,2846,2024-10-01,Crypto,-1546.0,Sell
5596,2148,2024-09-04,Crypto,3817.0,Buy
5597,1776,2024-12-07,Stock,-1123.0,Sell
5598,2274,2024-05-11,Crypto,4441.0,Buy
5599,1529,2024-09-16,ETF,-594.0,Sell
5600,367,2024-06-05,Crypto,756.0,Buy
5601,79,2025-01-07,Bond,4280.0,Buy
5602,6238,2025-02-05,Bond,4674.0,Buy
5603,1419,2024-07-22,Stock,2788.0,Buy
5604,2362,2024-05-10,Crypto,1931.0,Buy
5605,6031,2025-02-23,Stock,319.0,Buy
5606,1755,2024-12-06,Bond,-1811.0,Sell
5608,3373,2025-02-14,Unknown,3944.0,Buy
5609,255,2024-07-30,ETF,-256.0,Sell
5610,4835,2024-12-23,Crypto,1134.0,Buy
5611,1,2024-07-22,Bond,-559.0,Sell
5612,3847,2024-04-26,Bond,1752.0,Buy
5613,6239,2024-08-18,Stock,2628.0,Buy
5614,1017,2024-09-08,Stock,930.0,Buy
5615,953,2024-07-27,ETF,1218.0,Buy
5616,4025,2024-04-16,Unknown,-1173.0,Sell
5617,3057,2024-09-10,Bond,4150.0,Buy
5618,1119,2024-10-29,ETF,2311.0,Buy
5619,5376,2024-10-05,ETF,239.0,Buy
5620,3005,2024-08-05,Bond,2166.0,Buy
5621,1484,2025-02-15,Unknown,2211.0,Buy
5622,21,2024-07-27,Stock,-991.0,Sell
5623,2476,2025-01-01,Stock,-1697.0,Sell
5624,2136,2024-11-27,Stock,4238.0,Buy
5625,6020,2025-01-28,Crypto,2777.0,Buy
5626,913,2024-10-09,Crypto,4938.0,Buy
5627,962,2024-12-22,Stock,1782.0,Buy
5628,789,2024-07-13,Stock,2318.0,Buy
5629,1912,2024-10-05,Stock,2219.0,Buy
5630,1559,2024-10-05,ETF,2549.0,Buy
5631,3923,2024-10-21,Stock,4595.0,Buy
5632,4940,2024-12-17,Unknown,3797.0,Buy
5633,307,2024-12-23,ETF,-1259.0,Sell
5634,371,2025-01-25,Bond,3863.0,Buy
5635,4780,2025-02-27,Crypto,4503.0,Buy
5636,5287,2025-01-17,Unknown,4151.0,Buy
5637,1249,2025-03-13,ETF,3399.0,Buy
5638,2265,2024-04-24,Bond,332.0,Buy
5640,5938,2024-10-06,Crypto,3961.0,Buy
5642,3576,2024-11-08,Crypto,2918.0,Buy
5643,4574,2024-06-09,Stock,2601.0,Buy
5644,2220,2025-01-07,Bond,4424.0,Buy
5645,3098,2025-03-18,ETF,4883.0,Buy
5646,3082,2024-12-03,ETF,1851.0,Buy
5647,6295,2025-03-21,Stock,729.0,Buy
5648,3053,2024-09-08,Bond,-282.0,Sell
5649,3059,2025-03-14,Crypto,1622.0,Buy
5650,6102,2024-12-13,ETF,2385.0,Buy
5651,6528,2024-07-09,ETF,-1537.0,Sell
5652,5241,2024-04-15,Bond,-1513.0,Sell
5653,1438,2024-07-18,Crypto,1224.0,Buy
5654,4230,2024-06-29,Stock,-1564.0,Sell
5656,3013,2024-11-06,Bond,-1602.0,Sell
5657,3675,2024-07-30,Bond,4309.0,Buy
5658,2338,2025-01-16,Stock,1539.0,Buy
5659,1238,2025-02-07,Crypto,1209.0,Buy
5660,4556,2024-08-30,Stock,-1752.0,Sell
5661,1709,2024-05-07,Bond,-427.0,Sell
5662,5301,2024-06-30,Stock,-1114.0,Sell
5663,5001,2024-10-30,Crypto,3940.0,Buy
5664,3406,2024-04-29,Stock,-442.0,Sell
5665,1320,2024-08-20,Bond,3931.0,Buy
5666,665,2024-12-09,Unknown,1116.0,Buy
5667,1362,2024-11-05,Stock,4084.0,Buy
5668,4312,2024-06-22,Stock,4205.0,Buy
5669,5920,2024-05-06,Unknown,2870.0,Buy
5670,577,2025-02-21,Stock,1013.0,Buy
5671,3447,2025-03-07,Stock,1228.0,Buy
5672,10,2024-12-13,Crypto,1245.0,Buy
5673,5507,2024-11-19,Crypto,1091.0,Buy
5674,4417,2024-08-27,Bond,2743.0,Buy
5675,5452,2024-06-02,Stock,4915.0,Buy
5676,4821,2025-03-28,Stock,391.0,Buy
5677,4151,2024-09-22,Stock,3744.0,Buy
5678,874,2024-12-18,ETF,-536.0,Sell
5679,1001,2024-12-02,ETF,4830.0,Buy
5680,556,2024-08-19,Stock,-714.0,Sell
5681,2257,2024-10-16,Stock,1348.0,Buy
5682,3681,2024-12-18,Crypto,969.0,Buy
5683,5994,2024-11-24,ETF,1664.0,Buy
5684,2501,2025-01-11,Crypto,1450.0,Buy
5685,5030,2024-11-24,Stock,3648.0,Buy
5686,3194,2024-10-15,Stock,3747.0,Buy
5687,1887,2024-08-10,Stock,-1982.0,Sell
5688,6433,2024-07-16,Unknown,2279.0,Buy
5689,4736,2024-08-30,Stock,382.0,Buy
5690,3782,2024-11-14,Bond,2097.0,Buy
5691,1985,2024-07-07,ETF,-444.0,Sell
5692,4156,2024-07-28,Stock,3221.0,Buy
5693,984,2025-01-12,Crypto,1902.0,Buy
5694,425,2025-02-07,Stock,710.0,Buy
5695,4933,2025-02-22,Bond,-1861.0,Sell
5696,635,2024-06-27,Stock,2293.0,Buy
5697,5891,2024-11-09,ETF,2269.0,Buy
5698,3575,2024-04-26,Stock,-449.0,Sell
5699,4357,2025-01-01,ETF,4423.0,Buy
5700,1851,2025-03-05,Stock,3751.0,Buy
5701,6351,2024-11-27,Stock,-461.0,Sell
5702,1776,2025-02-05,Stock,1917.0,Buy
5703,5254,2024-07-10,ETF,4855.0,Buy
5704,40,2024-12-16,ETF,-363.0,Sell
5705,952,2025-03-19,Bond,3954.0,Buy
5706,5531,2025-03-26,Stock,-292.0,Sell
5707,4979,2024-10-02,Stock,-194.0,Sell
5708,92,2024-05-18,Stock,4626.0,Buy
5709,1570,2025-03-07,ETF,2417.0,Buy
5710,3429,2025-01-08,Unknown,3559.0,Buy
5711,1856,2024-05-15,Bond,2906.0,Buy
5712,1734,2025-02-27,Crypto,-1197.0,Sell
5713,1586,2025-01-31,Crypto,2930.0,Buy
5714,4222,2024-08-26,Unknown,4570.0,Buy
5715,604,2024-06-18,Stock,-1007.0,Sell
5716,3265,2024-10-30,Bond,827.0,Buy
5717,3224,2024-12-12,Stock,1672.0,Buy
5718,2801,2025-03-05,ETF,295.0,Buy
5719,201,2025-02-24,ETF,1416.0,Buy
5720,183,2024-06-04,Stock,-1270.0,Sell
5721,3712,2024-05-13,Bond,-819.0,Sell
5722,4748,2024-05-22,ETF,-969.0,Sell
5723,1252,2025-04-03,ETF,-475.0,Sell
5724,4803,2024-07-19,Crypto,-476.0,Sell
5725,1467,2024-05-08,Stock,4956.0,Buy
5726,2773,2024-05-06,ETF,452.0,Buy
5727,3903,2024-12-21,Bond,4115.0,Buy
5728,2942,2025-03-02,ETF,3838.0,Buy
5729,6099,2024-04-15,ETF,4302.0,Buy
5730,994,2025-03-20,Bond,-344.0,Sell
5731,2800,2024-06-25,Crypto,1565.0,Buy
5732,6219,2024-09-07,Bond,517.0,Buy
5733,4710,2025-02-06,Unknown,-1100.0,Sell
5734,4296,2025-04-02,Crypto,4190.0,Buy
5735,2533,2025-04-08,Crypto,-758.0,Sell
5736,3044,2024-05-11,Bond,2475.0,Buy
5737,1926,2025-03-07,Bond,4492.0,Buy
5738,1650,2025-01-31,ETF,2624.0,Buy
5739,4749,2024-12-24,Crypto,4490.0,Buy
5740,2569,2024-04-21,Bond,1590.0,Buy
5741,3669,2025-02-07,ETF,3663.0,Buy
5742,936,2024-09-21,Unknown,1433.0,Buy
5743,90,2024-12-04,ETF,-1905.0,Sell
5744,4557,2024-07-23,Unknown,-1643.0,Sell
5745,4785,2025-02-16,Bond,4115.0,Buy
5746,5896,2024-07-25,Unknown,2169.0,Buy
5747,1222,2024-12-22,Stock,1788.0,Buy
5748,4333,2024-06-20,Stock,753.0,Buy
5749,5656,2024-10-23,Bond,3241.0,Buy
5750,4563,2024-11-02,Bond,199.0,Buy
5751,5576,2024-11-22,Bond,3420.0,Buy
5752,38,2024-06-09,ETF,268.0,Buy
5753,2548,2024-10-20,Bond,3077.0,Buy
5754,2246,2024-09-29,Crypto,530.0,Buy
5755,4061,2024-10-14,Stock,952.0,Buy
5756,4915,2024-08-18,Stock,1465.0,Buy
5757,6409,2024-09-04,Bond,3256.0,Buy
5758,4972,2025-03-10,Bond,4787.0,Buy
5759,6470,2025-03-06,Crypto,170.0,Buy
5760,4873,2025-03-19,Stock,1190.0,Buy
5761,4596,2024-05-14,ETF,-662.0,Sell
5762,3165,2024-10-30,ETF,-746.0,Sell
5763,5453,2025-02-08,Bond,-1939.0,Sell
5764,6017,2024-08-18,ETF,-486.0,Sell
5765,5215,2024-09-25,Stock,2096.0,Buy
5766,4577,2025-02-05,Stock,105.0,Buy
5767,5704,2024-08-25,Stock,2753.0,Buy
5768,2527,2024-11-04,Stock,4846.0,Buy
5769,1983,2024-05-16,Stock,-1942.0,Sell
5770,999,2024-11-15,Crypto,-1839.0,Sell
5771,1018,2024-04-26,ETF,-653.0,Sell
5772,2772,2024-12-05,Bond,-1977.0,Sell
5773,3063,2024-09-21,ETF,2510.0,Buy
5774,3958,2024-10-28,Crypto,59.0,Buy
5775,2077,2025-02-24,Stock,1249.0,Buy
5776,6003,2024-09-30,Stock,-1979.0,Sell
5777,3977,2024-06-06,Unknown,1195.0,Buy
5778,5060,2024-08-10,Crypto,-217.0,Sell
5779,1678,2024-09-18,Stock,-885.0,Sell
5780,3265,2024-06-29,ETF,2260.0,Buy
5782,6011,2024-12-03,Bond,1244.0,Buy
5783,6109,2024-11-19,Unknown,-1429.0,Sell
5784,5143,2024-06-12,Bond,2463.0,Buy
5785,1340,2024-10-19,Unknown,3138.0,Buy
5786,5169,2024-04-10,ETF,639.0,Buy
5787,6438,2025-01-02,Stock,-1334.0,Sell
5788,3662,2024-07-05,Crypto,-774.0,Sell
5789,1304,2024-06-16,Stock,4004.0,Buy
5790,725,2024-09-09,Bond,881.0,Buy
5791,2892,2024-06-29,Stock,-1439.0,Sell
5792,3063,2025-01-04,Bond,-625.0,Sell
5793,3998,2024-06-24,Bond,2617.0,Buy
5794,1387,2025-03-05,Stock,512.0,Buy
5795,6066,2025-02-08,Stock,2417.0,Buy
5796,2174,2024-07-18,Bond,-1177.0,Sell
5797,4075,2024-12-11,Stock,770.0,Buy
5798,173,2025-03-14,Crypto,85.0,Buy
5799,1656,2025-01-15,Stock,97.0,Buy
5800,250,2024-10-06,Stock,2314.0,Buy
5801,4225,2024-07-05,ETF,2103.0,Buy
5802,3227,2024-05-27,Stock,1042.0,Buy
5803,2123,2024-09-12,ETF,4434.0,Buy
5804,5850,2025-03-11,Crypto,-232.0,Sell
5805,3419,2025-02-19,Bond,-61.0,Sell
5806,3901,2025-03-13,Unknown,1830.0,Buy
5807,4757,2024-10-09,Stock,2327.0,Buy
5809,5627,2024-10-28,Crypto,-1999.0,Sell
5810,1750,2024-07-16,Bond,3079.0,Buy
5811,5178,2024-08-11,Bond,-38.0,Sell
5812,6166,2024-07-28,Crypto,-323.0,Sell
5813,1,2024-05-13,Crypto,-458.0,Sell
5814,5496,2024-06-26,Crypto,1350.0,Buy
5815,3569,2025-03-12,ETF,2206.0,Buy
5816,93,2024-07-25,Crypto,-344.0,Sell
5817,3773,2025-01-11,Unknown,4887.0,Buy
5818,552,2025-03-24,ETF,-833.0,Sell
5819,1050,2025-02-05,ETF,4145.0,Buy
5820,6403,2024-08-27,ETF,1470.0,Buy
5821,2422,2024-05-20,Bond,-1108.0,Sell
5822,865,2024-12-24,Crypto,-199.0,Sell
5823,2296,2024-10-18,Stock,1569.0,Buy
5824,2385,2024-12-10,Bond,3967.0,Buy
5825,5890,2024-10-02,ETF,712.0,Buy
5826,2154,2024-06-25,ETF,-1330.0,Sell
5827,2049,2024-11-23,Stock,2603.0,Buy
5828,6475,2024-12-15,Crypto,3410.0,Buy
5829,3703,2024-09-14,Stock,-538.0,Sell
5830,6008,2024-08-29,Stock,1551.0,Buy
5831,5234,2024-11-18,Bond,2398.0,Buy
5832,655,2025-04-04,Stock,89.0,Buy
5833,881,2024-08-23,Bond,3174.0,Buy
5834,3788,2024-06-06,ETF,-1327.0,Sell
5835,1756,2024-09-01,Bond,3233.0,Buy
5836,483,2024-06-12,Crypto,-1994.0,Sell
5837,3318,2024-07-18,Bond,-1067.0,Sell
5838,1132,2024-05-08,Stock,3939.0,Buy
5839,3747,2024-06-01,Crypto,3333.0,Buy
5840,3731,2024-06-28,Crypto,-1342.0,Sell
5841,2454,2024-07-08,Bond,248.0,Buy
5842,4045,2024-10-08,Stock,3548.0,Buy
5843,35,2024-11-29,Stock,1363.0,Buy
5844,2102,2024-11-30,Stock,4520.0,Buy
5845,1810,2024-12-19,Crypto,1151.0,Buy
5846,5768,2024-08-13,Stock,1273.0,Buy
5847,2842,2024-12-09,Crypto,4025.0,Buy
5848,5953,2024-12-21,Stock,2511.0,Buy
5849,1336,2024-11-14,ETF,2940.0,Buy
5850,494,2024-06-09,Crypto,2743.0,Buy
5851,1889,2025-02-06,Stock,3981.0,Buy
5852,1152,2024-06-15,Bond,1031.0,Buy
5853,1927,2024-11-24,ETF,4491.0,Buy
5854,6443,2024-12-11,ETF,332.0,Buy
5855,5985,2024-12-15,Stock,-634.0,Sell
5856,2650,2024-10-25,ETF,-1988.0,Sell
5857,3704,2024-09-05,Crypto,-441.0,Sell
5858,931,2024-05-07,Stock,4627.0,Buy
5859,2433,2024-08-10,ETF,3664.0,Buy
5860,917,2024-12-01,Crypto,3242.0,Buy
5861,6064,2024-11-20,Bond,3280.0,Buy
5862,13,2024-06-26,Bond,1540.0,Buy
5863,5400,2025-01-17,Bond,1226.0,Buy
5864,1952,2024-06-01,Bond,-1967.0,Sell
5865,5084,2024-09-27,ETF,1332.0,Buy
5866,1429,2025-03-27,Stock,1532.0,Buy
5867,2682,2025-04-04,Stock,500.0,Buy
5868,5846,2024-10-30,Bond,3267.0,Buy
5869,5497,2025-01-12,Crypto,337.0,Buy
5870,2138,2024-05-11,Bond,534.0,Buy
5871,3909,2024-05-02,Bond,-1416.0,Sell
5872,2469,2024-09-12,Crypto,4625.0,Buy
5873,4662,2025-01-28,Bond,-1273.0,Sell
5874,1974,2024-10-20,ETF,-635.0,Sell
5875,3569,2024-11-08,ETF,650.0,Buy
5876,500,2025-02-21,Bond,3113.0,Buy
5877,2101,2024-06-08,ETF,-415.0,Sell
5878,82,2024-10-27,Stock,-610.0,Sell
5879,175,2024-05-15,Crypto,2174.0,Buy
5880,2915,2024-04-23,Unknown,-1017.0,Sell
5881,2057,2025-02-01,Bond,1851.0,Buy
5882,1569,2024-09-22,ETF,2744.0,Buy
5883,6504,2024-07-24,Bond,4595.0,Buy
5884,5177,2025-03-04,Bond,3062.0,Buy
5885,2608,2025-01-27,Stock,4040.0,Buy
5886,5277,2024-05-21,Stock,230.0,Buy
5887,3260,2024-09-27,Bond,3333.0,Buy
5888,1360,2024-05-11,Crypto,3883.0,Buy
5889,3832,2024-07-19,Bond,2162.0,Buy
5890,953,2025-02-12,Crypto,2934.0,Buy
5891,88,2024-09-27,Stock,-582.0,Sell
5892,4413,2025-03-19,Bond,4859.0,Buy
5893,1742,2024-10-18,Stock,-1594.0,Sell
5894,135,2024-08-12,ETF,-126.0,Sell
5895,3104,2024-05-30,Bond,1370.0,Buy
5896,4984,2024-07-19,Bond,-436.0,Sell
5897,1678,2024-05-22,Bond,2531.0,Buy
5898,4526,2024-07-15,Crypto,-1055.0,Sell
5899,895,2024-10-15,Stock,2601.0,Buy
5900,4547,2024-07-08,Crypto,-936.0,Sell
5901,5299,2024-06-18,Bond,2241.0,Buy
5902,2360,2024-05-25,ETF,-1844.0,Sell
5903,4179,2025-02-21,ETF,2411.0,Buy
5904,1834,2024-09-26,ETF,4382.0,Buy
